diakid	datum	ertek	tipus	targyid
308	2010.11.10	5	témazáró dolgozat	4
270	2010.11.10	5	témazáró dolgozat	4
264	2010.11.10	5	témazáró dolgozat	4
219	2010.11.10	3	témazáró dolgozat	4
313	2010.11.10	3	témazáró dolgozat	4
224	2010.11.10	3	témazáró dolgozat	4
303	2010.11.10	5	témazáró dolgozat	4
309	2010.11.10	5	témazáró dolgozat	4
292	2010.11.10	5	témazáró dolgozat	4
229	2010.11.10	4	témazáró dolgozat	4
226	2010.11.10	5	témazáró dolgozat	4
227	2010.11.10	5	témazáró dolgozat	4
217	2010.11.10	4	témazáró dolgozat	4
312	2010.11.10	3	témazáró dolgozat	4
285	2010.11.10	5	témazáró dolgozat	4
275	2010.11.10	5	témazáró dolgozat	4
318	2010.11.10	5	témazáró dolgozat	4
256	2010.11.10	5	témazáró dolgozat	4
271	2010.11.10	5	témazáró dolgozat	4
272	2010.11.10	5	témazáró dolgozat	4
299	2010.11.10	5	témazáró dolgozat	4
267	2010.11.10	5	témazáró dolgozat	4
268	2010.11.10	4	témazáró dolgozat	4
282	2010.11.10	5	témazáró dolgozat	4
240	2010.11.10	4	témazáró dolgozat	4
278	2010.11.10	5	órai munka	4
264	2010.11.10	5	órai munka	4
204	2010.11.10	2	szóbeli felelet	14
145	2010.11.10	5	szóbeli felelet	14
98	2010.11.10	4	szóbeli felelet	14
211	2010.11.10	5	szóbeli felelet	14
188	2010.11.10	4	szóbeli felelet	14
197	2010.11.10	3	szóbeli felelet	14
182	2010.11.10	4	szóbeli felelet	14
112	2010.11.10	4	szóbeli felelet	14
170	2010.11.10	4	szóbeli felelet	14
125	2010.11.10	4	szóbeli felelet	14
140	2010.11.10	5	órai munka	13
103	2010.11.10	5	órai munka	13
150	2010.11.10	5	órai munka	13
128	2010.11.10	5	órai munka	13
388	2010.11.10	2	szóbeli felelet	3
106	2010.11.10	1	szóbeli felelet	3
11	2010.11.10	5	témazáró dolgozat	3
42	2010.11.10	4	témazáró dolgozat	3
90	2010.11.10	3	témazáró dolgozat	3
32	2010.11.10	3	témazáró dolgozat	3
47	2010.11.10	5	témazáró dolgozat	3
97	2010.11.10	3	témazáró dolgozat	3
86	2010.11.10	2	témazáró dolgozat	3
72	2010.11.10	4	témazáró dolgozat	3
1	2010.11.10	3	témazáró dolgozat	3
57	2010.11.10	4	témazáró dolgozat	3
55	2010.11.10	3	témazáró dolgozat	3
42	2010.11.10	5	témazáró dolgozat	3
1	2010.11.10	4	témazáró dolgozat	3
11	2010.11.10	3	témazáró dolgozat	19
42	2010.11.10	5	témazáró dolgozat	19
90	2010.11.10	5	témazáró dolgozat	19
32	2010.11.10	4	témazáró dolgozat	19
47	2010.11.10	5	témazáró dolgozat	19
97	2010.11.10	4	témazáró dolgozat	19
86	2010.11.10	3	témazáró dolgozat	19
72	2010.11.10	5	témazáró dolgozat	19
1	2010.11.10	3	témazáró dolgozat	19
57	2010.11.10	5	témazáró dolgozat	19
55	2010.11.10	4	témazáró dolgozat	19
11	2010.11.10	4	röpdolgozat	19
42	2010.11.10	5	röpdolgozat	19
90	2010.11.10	5	röpdolgozat	19
32	2010.11.10	4	röpdolgozat	19
47	2010.11.10	5	röpdolgozat	19
97	2010.11.10	4	röpdolgozat	19
86	2010.11.10	1	röpdolgozat	19
72	2010.11.10	4	röpdolgozat	19
1	2010.11.10	3	röpdolgozat	19
57	2010.11.10	5	röpdolgozat	19
55	2010.11.10	5	röpdolgozat	19
417	2010.11.11	2	szóbeli felelet	3
292	2010.11.11	5	szóbeli felelet	19
224	2010.11.11	4	szóbeli felelet	19
38	2010.11.11	5	órai munka	18
402	2010.11.11	4	röpdolgozat	6
350	2010.11.11	3	röpdolgozat	6
381	2010.11.11	5	röpdolgozat	6
374	2010.11.11	3	röpdolgozat	6
380	2010.11.11	4	röpdolgozat	6
391	2010.11.11	4	röpdolgozat	6
338	2010.11.11	4	röpdolgozat	6
413	2010.11.11	3	röpdolgozat	6
325	2010.11.11	5	röpdolgozat	6
376	2010.11.11	5	röpdolgozat	6
395	2010.11.11	4	röpdolgozat	6
383	2010.11.11	4	röpdolgozat	6
418	2010.11.11	4	röpdolgozat	6
337	2010.11.11	4	röpdolgozat	6
361	2010.11.11	3	röpdolgozat	6
386	2010.11.11	4	röpdolgozat	6
394	2010.11.11	5	röpdolgozat	6
410	2010.11.11	3	röpdolgozat	6
371	2010.11.11	5	röpdolgozat	6
335	2010.11.11	4	röpdolgozat	6
322	2010.11.11	4	röpdolgozat	6
401	2010.11.11	4	röpdolgozat	6
340	2010.11.11	4	röpdolgozat	6
320	2010.11.11	4	röpdolgozat	6
378	2010.11.11	5	röpdolgozat	6
351	2010.11.11	4	röpdolgozat	6
420	2010.11.11	3	röpdolgozat	6
412	2010.11.11	4	röpdolgozat	6
389	2010.11.11	3	röpdolgozat	6
385	2010.11.11	5	röpdolgozat	6
372	2010.11.11	3	röpdolgozat	6
414	2010.11.11	4	röpdolgozat	6
323	2010.11.11	5	röpdolgozat	6
406	2010.11.11	4	röpdolgozat	6
7	2010.11.11	4	szóbeli felelet	5
39	2010.11.11	4	szóbeli felelet	5
44	2010.11.11	3	szóbeli felelet	5
42	2010.11.11	3	szóbeli felelet	5
13	2010.11.11	1	szóbeli felelet	5
48	2010.11.11	4	szóbeli felelet	5
97	2010.11.11	2	szóbeli felelet	5
71	2010.11.11	2	szóbeli felelet	5
34	2010.11.11	4	szóbeli felelet	5
29	2010.11.11	3	szóbeli felelet	5
20	2010.11.11	5	szóbeli felelet	5
22	2010.11.11	5	szóbeli felelet	5
57	2010.11.11	4	szóbeli felelet	5
55	2010.11.11	5	szóbeli felelet	5
45	2010.11.11	4	szóbeli felelet	5
352	2010.11.11	5	órai munka	5
423	2010.11.11	5	órai munka	5
329	2010.11.11	5	órai munka	5
354	2010.11.11	5	órai munka	5
298	2010.11.11	5	órai munka	13
249	2010.11.11	3	röpdolgozat	5
218	2010.11.11	3	röpdolgozat	5
297	2010.11.11	5	röpdolgozat	5
221	2010.11.11	3	röpdolgozat	5
251	2010.11.11	3	röpdolgozat	5
291	2010.11.11	5	röpdolgozat	5
223	2010.11.11	1	röpdolgozat	5
225	2010.11.11	5	röpdolgozat	5
298	2010.11.11	5	röpdolgozat	5
254	2010.11.11	4	röpdolgozat	5
255	2010.11.11	4	röpdolgozat	5
228	2010.11.11	5	röpdolgozat	5
293	2010.11.11	5	röpdolgozat	5
305	2010.11.11	4	röpdolgozat	5
248	2010.11.11	4	röpdolgozat	5
279	2010.11.11	5	röpdolgozat	5
274	2010.11.11	3	röpdolgozat	5
236	2010.11.11	3	röpdolgozat	5
255	2010.11.11	5	órai munka	5
310	2010.11.11	4	röpdolgozat	5
276	2010.11.11	5	röpdolgozat	5
247	2010.11.11	5	röpdolgozat	5
238	2010.11.11	5	röpdolgozat	5
239	2010.11.11	3	röpdolgozat	5
296	2010.11.11	5	röpdolgozat	5
284	2010.11.11	5	röpdolgozat	5
232	2010.11.11	5	röpdolgozat	5
266	2010.11.11	5	röpdolgozat	5
246	2010.11.11	5	röpdolgozat	5
317	2010.11.11	1	röpdolgozat	5
300	2010.11.11	4	röpdolgozat	5
287	2010.11.11	2	röpdolgozat	5
244	2010.11.11	5	röpdolgozat	5
181	2010.11.11	4	röpdolgozat	5
302	2010.11.11	5	röpdolgozat	5
243	2010.11.11	5	röpdolgozat	5
269	2010.11.11	1	röpdolgozat	5
319	2010.11.11	5	témazáró dolgozat	2
262	2010.11.11	5	témazáró dolgozat	2
233	2010.11.11	5	témazáró dolgozat	2
234	2010.11.11	4	témazáró dolgozat	2
250	2010.11.11	4	témazáró dolgozat	2
235	2010.11.11	4	témazáró dolgozat	2
216	2010.11.11	4	témazáró dolgozat	2
263	2010.11.11	5	témazáró dolgozat	2
295	2010.11.11	5	témazáró dolgozat	2
283	2010.11.11	4	témazáró dolgozat	2
252	2010.11.11	4	témazáró dolgozat	2
253	2010.11.11	5	témazáró dolgozat	2
288	2010.11.11	5	témazáró dolgozat	2
304	2010.11.11	4	témazáró dolgozat	2
231	2010.11.11	5	témazáró dolgozat	2
265	2010.11.11	2	témazáró dolgozat	2
286	2010.11.11	5	témazáró dolgozat	2
273	2010.11.11	5	témazáró dolgozat	2
230	2010.11.11	3	témazáró dolgozat	2
276	2010.11.11	5	témazáró dolgozat	2
247	2010.11.11	5	témazáró dolgozat	2
238	2010.11.11	5	témazáró dolgozat	2
239	2010.11.11	5	témazáró dolgozat	2
296	2010.11.11	5	témazáró dolgozat	2
284	2010.11.11	5	témazáró dolgozat	2
232	2010.11.11	4	témazáró dolgozat	2
266	2010.11.11	5	témazáró dolgozat	2
246	2010.11.11	4	témazáró dolgozat	2
300	2010.11.11	5	témazáró dolgozat	2
287	2010.11.11	5	témazáró dolgozat	2
244	2010.11.11	3	témazáró dolgozat	2
181	2010.11.11	5	témazáró dolgozat	2
302	2010.11.11	5	témazáró dolgozat	2
243	2010.11.11	5	témazáró dolgozat	2
269	2010.11.11	5	témazáró dolgozat	2
294	2010.11.11	4	témazáró dolgozat	2
269	2010.11.11	4	szóbeli felelet	2
283	2010.11.11	5	szóbeli felelet	2
396	2010.11.11	5	órai munka	2
384	2010.11.11	5	órai munka	2
345	2010.11.11	5	órai munka	2
423	2010.11.11	5	órai munka	2
329	2010.11.11	5	órai munka	2
354	2010.11.11	5	órai munka	2
360	2010.11.11	5	órai munka	2
363	2010.11.11	5	órai munka	2
397	2010.11.11	5	órai munka	2
368	2010.11.11	5	órai munka	2
400	2010.11.11	5	órai munka	2
396	2010.11.11	5	órai munka	2
384	2010.11.11	5	órai munka	2
345	2010.11.11	5	órai munka	2
423	2010.11.11	5	órai munka	2
354	2010.11.11	5	órai munka	2
360	2010.11.11	5	órai munka	2
363	2010.11.11	5	órai munka	2
397	2010.11.11	5	órai munka	2
423	2010.11.11	5	órai munka	2
365	2010.11.11	5	órai munka	2
364	2010.11.11	5	órai munka	2
365	2010.11.11	5	órai munka	2
347	2010.11.11	5	röpdolgozat	2
74	2010.11.11	3	témazáró dolgozat	11
69	2010.11.11	5	röpdolgozat	4
9	2010.11.11	5	röpdolgozat	4
93	2010.11.11	5	röpdolgozat	4
43	2010.11.11	5	röpdolgozat	4
51	2010.11.11	5	röpdolgozat	4
59	2010.11.11	4	röpdolgozat	4
12	2010.11.11	5	röpdolgozat	4
14	2010.11.11	5	röpdolgozat	4
49	2010.11.11	4	röpdolgozat	4
17	2010.11.11	5	röpdolgozat	4
37	2010.11.11	4	röpdolgozat	4
88	2010.11.11	5	röpdolgozat	4
19	2010.11.11	5	röpdolgozat	4
21	2010.11.11	4	röpdolgozat	4
66	2010.11.11	4	röpdolgozat	4
23	2010.11.11	4	röpdolgozat	4
40	2010.11.11	4	röpdolgozat	4
92	2010.11.11	5	röpdolgozat	4
64	2010.11.11	5	röpdolgozat	4
4	2010.11.11	5	röpdolgozat	4
69	2010.11.11	4	témazáró dolgozat	4
9	2010.11.11	5	témazáró dolgozat	4
93	2010.11.11	5	témazáró dolgozat	4
43	2010.11.11	5	témazáró dolgozat	4
52	2010.11.11	5	témazáró dolgozat	4
51	2010.11.11	5	témazáró dolgozat	4
59	2010.11.11	4	témazáró dolgozat	4
12	2010.11.11	5	témazáró dolgozat	4
14	2010.11.11	5	témazáró dolgozat	4
49	2010.11.11	5	témazáró dolgozat	4
17	2010.11.11	5	témazáró dolgozat	4
37	2010.11.11	4	témazáró dolgozat	4
88	2010.11.11	5	témazáró dolgozat	4
19	2010.11.11	5	témazáró dolgozat	4
21	2010.11.11	4	témazáró dolgozat	4
66	2010.11.11	4	témazáró dolgozat	4
40	2010.11.11	5	témazáró dolgozat	4
92	2010.11.11	5	témazáró dolgozat	4
64	2010.11.11	5	témazáró dolgozat	4
4	2010.11.11	4	témazáró dolgozat	4
417	2010.11.11	4	témazáró dolgozat	4
327	2010.11.11	3	témazáró dolgozat	4
358	2010.11.11	4	témazáró dolgozat	4
349	2010.11.11	4	témazáró dolgozat	4
393	2010.11.11	5	témazáró dolgozat	4
379	2010.11.11	5	témazáró dolgozat	4
336	2010.11.11	5	témazáró dolgozat	4
341	2010.11.11	5	témazáró dolgozat	4
404	2010.11.11	5	témazáró dolgozat	4
408	2010.11.11	4	témazáró dolgozat	4
373	2010.11.11	4	témazáró dolgozat	4
387	2010.11.11	5	témazáró dolgozat	4
411	2010.11.11	2	témazáró dolgozat	4
416	2010.11.11	4	témazáró dolgozat	4
342	2010.11.11	5	témazáró dolgozat	4
359	2010.11.11	4	témazáró dolgozat	4
346	2010.11.11	5	témazáró dolgozat	4
331	2010.11.11	5	témazáró dolgozat	4
419	2010.11.11	4	témazáró dolgozat	4
382	2010.11.11	5	témazáró dolgozat	4
375	2010.11.11	5	témazáró dolgozat	4
399	2010.11.11	5	témazáró dolgozat	4
332	2010.11.11	5	témazáró dolgozat	4
403	2010.11.11	5	témazáró dolgozat	4
421	2010.11.11	3	témazáró dolgozat	4
405	2010.11.11	4	témazáró dolgozat	4
343	2010.11.11	5	témazáró dolgozat	4
326	2010.11.11	5	témazáró dolgozat	4
355	2010.11.11	4	témazáró dolgozat	4
377	2010.11.11	5	témazáró dolgozat	4
330	2010.11.11	5	témazáró dolgozat	4
321	2010.11.11	5	témazáró dolgozat	4
392	2010.11.11	5	témazáró dolgozat	4
105	2010.11.11	3	témazáró dolgozat	4
115	2010.11.11	3	témazáró dolgozat	4
198	2010.11.11	4	témazáró dolgozat	4
141	2010.11.11	5	témazáró dolgozat	4
187	2010.11.11	4	témazáró dolgozat	4
177	2010.11.11	5	témazáró dolgozat	4
118	2010.11.11	4	témazáró dolgozat	4
127	2010.11.11	4	témazáró dolgozat	4
204	2010.11.11	3	témazáró dolgozat	4
203	2010.11.11	4	témazáró dolgozat	4
194	2010.11.11	4	témazáró dolgozat	4
145	2010.11.11	5	témazáró dolgozat	4
186	2010.11.11	4	témazáró dolgozat	4
130	2010.11.11	4	témazáró dolgozat	4
183	2010.11.11	5	témazáró dolgozat	4
207	2010.11.11	4	témazáró dolgozat	4
98	2010.11.11	5	témazáró dolgozat	4
211	2010.11.11	4	témazáró dolgozat	4
133	2010.11.11	2	témazáró dolgozat	4
122	2010.11.11	5	témazáró dolgozat	4
171	2010.11.11	3	témazáró dolgozat	4
18	2010.11.11	5	témazáró dolgozat	4
188	2010.11.11	4	témazáró dolgozat	4
129	2010.11.11	3	témazáró dolgozat	4
161	2010.11.11	5	témazáró dolgozat	4
197	2010.11.11	5	témazáró dolgozat	4
169	2010.11.11	3	témazáró dolgozat	4
182	2010.11.11	4	témazáró dolgozat	4
165	2010.11.11	5	témazáró dolgozat	4
103	2010.11.11	3	témazáró dolgozat	4
112	2010.11.11	5	témazáró dolgozat	4
170	2010.11.11	4	témazáró dolgozat	4
150	2010.11.11	5	témazáró dolgozat	4
125	2010.11.11	5	témazáró dolgozat	4
193	2010.11.11	3	témazáró dolgozat	4
110	2010.11.11	5	témazáró dolgozat	4
189	2010.11.11	4	témazáró dolgozat	4
191	2010.11.11	3	témazáró dolgozat	4
109	2010.11.11	3	témazáró dolgozat	4
116	2010.11.11	5	szóbeli felelet	4
113	2010.11.11	5	szóbeli felelet	4
162	2010.11.11	3	témazáró dolgozat	4
396	2010.11.12	4	szóbeli felelet	12
417	2010.11.12	4	szóbeli felelet	12
327	2010.11.12	4	szóbeli felelet	12
415	2010.11.12	4	szóbeli felelet	12
374	2010.11.12	3	szóbeli felelet	12
408	2010.11.12	4	szóbeli felelet	12
373	2010.11.12	4	szóbeli felelet	12
359	2010.11.12	4	szóbeli felelet	12
424	2010.11.12	4	szóbeli felelet	12
360	2010.11.12	5	szóbeli felelet	12
405	2010.11.12	3	szóbeli felelet	12
324	2010.11.12	5	szóbeli felelet	12
326	2010.11.12	5	szóbeli felelet	12
415	2010.11.12	5	szóbeli felelet	12
408	2010.11.12	5	szóbeli felelet	12
278	2010.11.12	4	szóbeli felelet	12
277	2010.11.12	5	szóbeli felelet	12
281	2010.11.12	4	szóbeli felelet	12
280	2010.11.12	5	szóbeli felelet	12
219	2010.11.12	1	szóbeli felelet	12
224	2010.11.12	2	szóbeli felelet	12
226	2010.11.12	2	szóbeli felelet	12
227	2010.11.12	3	szóbeli felelet	12
217	2010.11.12	5	szóbeli felelet	12
275	2010.11.12	4	szóbeli felelet	12
282	2010.11.12	4	szóbeli felelet	12
249	2010.11.12	3	szóbeli felelet	12
218	2010.11.12	4	szóbeli felelet	12
223	2010.11.12	3	szóbeli felelet	12
225	2010.11.12	4	szóbeli felelet	12
255	2010.11.12	4	szóbeli felelet	12
305	2010.11.12	3	szóbeli felelet	12
248	2010.11.12	3	szóbeli felelet	12
236	2010.11.12	2	szóbeli felelet	12
245	2010.11.12	3	szóbeli felelet	12
314	2010.11.12	1	szóbeli felelet	12
258	2010.11.12	4	szóbeli felelet	12
315	2010.11.12	1	szóbeli felelet	12
259	2010.11.12	1	szóbeli felelet	12
213	2010.11.12	3	szóbeli felelet	12
306	2010.11.12	2	szóbeli felelet	12
242	2010.11.12	1	szóbeli felelet	12
4	2010.11.12	2	szóbeli felelet	15
37	2010.11.12	1	szóbeli felelet	14
31	2010.11.12	3	röpdolgozat	10
79	2010.11.12	3	röpdolgozat	10
183	2010.11.12	4	röpdolgozat	13
155	2010.11.12	5	röpdolgozat	13
128	2010.11.12	5	röpdolgozat	13
103	2010.11.12	5	röpdolgozat	13
129	2010.11.12	4	röpdolgozat	13
105	2010.11.12	4	röpdolgozat	13
205	2010.11.12	3	röpdolgozat	13
108	2010.11.12	3	röpdolgozat	13
172	2010.11.12	4	röpdolgozat	13
172	2010.11.12	5	röpdolgozat	13
140	2010.11.12	4	röpdolgozat	13
113	2010.11.12	3	röpdolgozat	13
150	2010.11.12	5	röpdolgozat	13
193	2010.11.12	5	röpdolgozat	13
111	2010.11.12	4	röpdolgozat	13
352	2010.11.12	4	témazáró dolgozat	12
370	2010.11.12	2	témazáró dolgozat	12
387	2010.11.12	4	témazáró dolgozat	12
411	2010.11.12	2	témazáró dolgozat	12
353	2010.11.12	1	témazáró dolgozat	12
416	2010.11.12	2	témazáró dolgozat	12
342	2010.11.12	4	témazáró dolgozat	12
331	2010.11.12	4	témazáró dolgozat	12
363	2010.11.12	4	témazáró dolgozat	12
403	2010.11.12	1	témazáró dolgozat	12
344	2010.11.12	3	témazáró dolgozat	12
397	2010.11.12	4	témazáró dolgozat	12
362	2010.11.12	5	témazáró dolgozat	12
355	2010.11.12	2	témazáró dolgozat	12
400	2010.11.12	3	témazáró dolgozat	12
348	2010.11.12	5	témazáró dolgozat	12
392	2010.11.12	2	témazáró dolgozat	12
307	2010.11.12	5	röpdolgozat	13
345	2010.11.12	5	órai munka	5
198	2010.11.12	5	órai munka	10
127	2010.11.12	5	órai munka	10
186	2010.11.12	5	órai munka	10
130	2010.11.12	5	órai munka	10
183	2010.11.12	5	órai munka	10
207	2010.11.12	5	órai munka	10
98	2010.11.12	5	órai munka	10
133	2010.11.12	5	órai munka	10
122	2010.11.12	5	órai munka	10
171	2010.11.12	5	órai munka	10
129	2010.11.12	5	órai munka	10
161	2010.11.12	5	órai munka	10
197	2010.11.12	5	órai munka	10
182	2010.11.12	5	órai munka	10
170	2010.11.12	5	órai munka	10
150	2010.11.12	5	órai munka	10
125	2010.11.12	5	órai munka	10
193	2010.11.12	5	órai munka	10
189	2010.11.12	5	órai munka	10
191	2010.11.12	5	órai munka	10
109	2010.11.12	5	órai munka	10
347	2010.11.12	5	órai munka	5
352	2010.11.12	5	házi dolgozat	17
382	2010.11.12	5	házi dolgozat	17
382	2010.11.12	5	témazáró dolgozat	17
340	2010.11.12	5	házi dolgozat	17
340	2010.11.12	5	témazáró dolgozat	17
400	2010.11.12	5	házi dolgozat	17
321	2010.11.12	5	házi dolgozat	17
321	2010.11.12	5	témazáró dolgozat	17
323	2010.11.12	5	röpdolgozat	4
105	2010.11.13	4	röpdolgozat	3
115	2010.11.13	2	röpdolgozat	3
177	2010.11.13	3	röpdolgozat	3
127	2010.11.13	4	röpdolgozat	3
194	2010.11.13	4	röpdolgozat	3
145	2010.11.13	5	röpdolgozat	3
186	2010.11.13	3	röpdolgozat	3
130	2010.11.13	3	röpdolgozat	3
98	2010.11.13	4	röpdolgozat	3
211	2010.11.13	5	röpdolgozat	3
122	2010.11.13	5	röpdolgozat	3
171	2010.11.13	3	röpdolgozat	3
161	2010.11.13	4	röpdolgozat	3
197	2010.11.13	3	röpdolgozat	3
177	2010.11.13	4	röpdolgozat	3
194	2010.11.13	5	röpdolgozat	3
197	2010.11.13	4	röpdolgozat	3
104	2010.11.13	3	témazáró dolgozat	19
140	2010.11.13	5	témazáró dolgozat	19
146	2010.11.13	5	témazáró dolgozat	19
205	2010.11.13	1	témazáró dolgozat	19
135	2010.11.13	1	témazáró dolgozat	19
108	2010.11.13	4	témazáró dolgozat	19
153	2010.11.13	3	témazáró dolgozat	19
426	2010.11.13	3	témazáró dolgozat	19
119	2010.11.13	3	témazáró dolgozat	19
137	2010.11.13	5	témazáró dolgozat	19
175	2010.11.13	5	témazáró dolgozat	19
167	2010.11.13	4	témazáró dolgozat	19
168	2010.11.13	1	témazáró dolgozat	19
152	2010.11.13	5	témazáró dolgozat	19
156	2010.11.13	5	témazáró dolgozat	19
143	2010.11.13	4	témazáró dolgozat	19
142	2010.11.13	5	témazáró dolgozat	19
126	2010.11.13	2	témazáró dolgozat	19
41	2010.11.13	3	témazáró dolgozat	19
31	2010.11.13	5	témazáró dolgozat	19
6	2010.11.13	5	témazáró dolgozat	19
80	2010.11.13	4	témazáró dolgozat	19
102	2010.11.13	1	témazáró dolgozat	19
53	2010.11.13	5	témazáró dolgozat	19
83	2010.11.13	5	témazáró dolgozat	19
212	2010.11.13	5	témazáró dolgozat	19
84	2010.11.13	5	témazáró dolgozat	19
85	2010.11.13	2	témazáró dolgozat	19
81	2010.11.13	4	témazáró dolgozat	19
89	2010.11.13	5	témazáró dolgozat	19
46	2010.11.13	5	témazáró dolgozat	19
94	2010.11.13	5	témazáró dolgozat	19
82	2010.11.13	4	témazáró dolgozat	19
15	2010.11.13	4	témazáró dolgozat	19
101	2010.11.13	4	témazáró dolgozat	19
77	2010.11.13	5	témazáró dolgozat	19
76	2010.11.13	5	témazáró dolgozat	19
16	2010.11.13	1	témazáró dolgozat	19
38	2010.11.13	4	témazáró dolgozat	19
63	2010.11.13	5	témazáró dolgozat	19
62	2010.11.13	5	témazáró dolgozat	19
61	2010.11.13	4	témazáró dolgozat	19
67	2010.11.13	5	témazáró dolgozat	19
65	2010.11.13	5	témazáró dolgozat	19
95	2010.11.13	2	témazáró dolgozat	19
26	2010.11.13	5	témazáró dolgozat	19
35	2010.11.13	4	témazáró dolgozat	19
73	2010.11.13	5	témazáró dolgozat	19
68	2010.11.13	5	témazáró dolgozat	19
33	2010.11.13	5	témazáró dolgozat	19
87	2010.11.13	5	témazáró dolgozat	19
365	2010.11.13	5	röpdolgozat	5
398	2010.11.13	2	röpdolgozat	5
366	2010.11.13	5	röpdolgozat	5
363	2010.11.13	4	röpdolgozat	5
344	2010.11.13	4	röpdolgozat	5
397	2010.11.13	5	röpdolgozat	5
367	2010.11.13	3	röpdolgozat	5
324	2010.11.13	5	röpdolgozat	5
390	2010.11.13	3	röpdolgozat	5
364	2010.11.13	5	röpdolgozat	5
362	2010.11.13	5	röpdolgozat	5
356	2010.11.13	4	röpdolgozat	5
400	2010.11.13	3	röpdolgozat	5
251	2010.11.13	5	röpdolgozat	4
225	2010.11.13	5	röpdolgozat	4
293	2010.11.13	5	röpdolgozat	4
258	2010.11.13	5	röpdolgozat	4
261	2010.11.13	5	röpdolgozat	4
241	2010.11.13	4	röpdolgozat	4
214	2010.11.13	4	röpdolgozat	4
249	2010.11.13	1	röpdolgozat	4
218	2010.11.13	2	röpdolgozat	4
221	2010.11.13	1	röpdolgozat	4
291	2010.11.13	1	röpdolgozat	4
223	2010.11.13	1	röpdolgozat	4
298	2010.11.13	5	röpdolgozat	4
254	2010.11.13	5	röpdolgozat	4
255	2010.11.13	1	röpdolgozat	4
228	2010.11.13	5	röpdolgozat	4
305	2010.11.13	3	röpdolgozat	4
248	2010.11.13	5	röpdolgozat	4
279	2010.11.13	4	röpdolgozat	4
236	2010.11.13	3	röpdolgozat	4
245	2010.11.13	5	röpdolgozat	4
237	2010.11.13	1	röpdolgozat	4
314	2010.11.13	1	röpdolgozat	4
215	2010.11.13	1	röpdolgozat	4
213	2010.11.13	5	röpdolgozat	4
301	2010.11.13	5	röpdolgozat	4
306	2010.11.13	1	röpdolgozat	4
220	2010.11.13	5	röpdolgozat	4
242	2010.11.13	5	röpdolgozat	4
417	2010.11.14	3	témazáró dolgozat	3
358	2010.11.14	5	témazáró dolgozat	3
349	2010.11.14	3	témazáró dolgozat	3
393	2010.11.14	3	témazáró dolgozat	3
379	2010.11.14	5	témazáró dolgozat	3
336	2010.11.14	3	témazáró dolgozat	3
341	2010.11.14	5	témazáró dolgozat	3
404	2010.11.14	4	témazáró dolgozat	3
408	2010.11.14	5	témazáró dolgozat	3
387	2010.11.14	5	témazáró dolgozat	3
411	2010.11.14	3	témazáró dolgozat	3
416	2010.11.14	5	témazáró dolgozat	3
342	2010.11.14	5	témazáró dolgozat	3
359	2010.11.14	5	témazáró dolgozat	3
346	2010.11.14	5	témazáró dolgozat	3
331	2010.11.14	3	témazáró dolgozat	3
