datum	regenyid	darab
2009.02.22	24	15
2009.02.22	60	1
2009.02.22	42	1
2009.02.23	64	1
2009.02.23	32	1
2009.02.23	46	1
2009.02.23	16	19
2009.02.23	57	1
2009.02.23	19	1
2009.02.23	43	1
2009.02.23	69	1
2009.02.23	53	1
2009.02.23	2	20
2009.02.23	58	1
2009.02.23	55	1
2009.02.23	58	1
2009.02.23	22	1
2009.02.23	15	1
2009.02.23	47	15
2009.02.23	46	1
2009.02.23	43	1
2009.02.23	69	1
2009.02.23	45	1
2009.02.23	44	1
2009.02.23	23	1
2009.02.23	62	10
2009.02.24	27	1
2009.02.24	36	1
2009.02.24	61	1
2009.02.24	12	1
2009.02.24	14	13
2009.02.24	34	1
2009.02.25	72	1
2009.02.25	65	1
2009.02.25	61	1
2009.02.25	20	1
2009.02.25	67	1
2009.02.25	63	5
2009.02.25	33	17
2009.02.25	58	17
2009.02.25	36	3
2009.02.25	13	1
2009.02.25	69	1
2009.02.25	47	1
2009.02.25	57	11
2009.02.25	19	1
2009.02.25	28	1
2009.02.25	66	1
2009.02.25	69	1
2009.02.25	30	1
2009.02.25	71	1
2009.02.25	19	1
2009.02.25	44	1
2009.02.26	15	1
2009.02.26	65	14
2009.02.26	60	4
2009.02.26	24	1
2009.02.26	60	2
2009.02.26	53	1
2009.02.26	67	1
2009.02.26	31	1
2009.02.26	56	1
2009.02.26	47	1
2009.02.26	62	1
2009.02.26	64	1
2009.02.26	67	1
2009.02.26	71	1
2009.02.26	50	1
2009.02.26	39	1
2009.02.26	68	19
2009.02.26	24	1
2009.02.26	14	1
2009.02.26	38	1
2009.02.26	46	1
2009.02.27	47	1
2009.02.27	58	1
2009.02.27	60	1
2009.02.27	17	1
2009.02.28	9	1
2009.02.28	5	1
2009.02.28	37	9
2009.02.28	62	1
2009.02.28	45	1
2009.02.28	28	1
2009.02.28	68	1
2009.02.28	47	1
2009.02.28	67	1
2009.02.28	50	4
2009.02.28	7	1
2009.02.28	62	3
2009.02.28	67	1
2009.02.28	18	10
2009.02.28	15	1
2009.02.28	27	1
2009.02.28	34	1
2009.02.28	68	6
2009.02.28	26	13
2009.02.28	19	1
2009.02.28	14	10
2009.02.28	61	1
2009.02.28	44	1
2009.02.28	39	1
2009.02.28	6	7
2009.02.28	49	1
2009.03.01	43	1
2009.03.01	21	1
2009.03.01	6	1
2009.03.01	17	8
2009.03.01	26	13
2009.03.01	29	1
2009.03.01	61	1
2009.03.01	35	1
2009.03.01	8	17
2009.03.01	40	1
2009.03.01	55	8
2009.03.01	22	1
2009.03.01	22	1
2009.03.01	42	1
2009.03.01	29	1
2009.03.01	40	1
2009.03.01	14	11
2009.03.01	56	5
2009.03.01	43	1
2009.03.01	49	1
2009.03.01	36	1
2009.03.01	70	1
2009.03.01	50	1
2009.03.01	64	1
2009.03.01	40	1
2009.03.01	29	1
2009.03.01	66	1
2009.03.01	56	1
2009.03.01	9	1
2009.03.01	8	1
2009.03.01	65	20
2009.03.01	10	1
2009.03.01	66	1
2009.03.01	37	2
2009.03.01	11	1
2009.03.01	64	1
2009.03.01	69	1
2009.03.01	2	1
2009.03.01	53	14
2009.03.01	62	1
2009.03.01	5	1
2009.03.02	13	1
2009.03.02	41	1
2009.03.02	69	2
2009.03.02	34	1
2009.03.02	60	1
2009.03.02	58	1
2009.03.02	12	14
2009.03.02	71	1
2009.03.02	25	1
2009.03.02	69	1
2009.03.02	13	11
2009.03.02	40	1
2009.03.02	9	1
2009.03.02	58	18
2009.03.02	61	12
2009.03.02	15	1
2009.03.02	34	3
2009.03.02	16	1
2009.03.02	69	14
2009.03.02	2	1
2009.03.02	66	1
2009.03.02	2	20
2009.03.02	55	1
2009.03.02	64	1
2009.03.02	24	1
2009.03.02	64	15
2009.03.02	63	1
2009.03.02	50	1
2009.03.02	68	1
2009.03.02	1	1
2009.03.02	22	1
2009.03.02	69	1
2009.03.02	30	1
2009.03.02	21	1
2009.03.02	15	1
2009.03.02	9	1
2009.03.02	31	1
2009.03.02	52	1
2009.03.02	16	1
2009.03.02	19	1
2009.03.02	63	1
2009.03.02	25	1
2009.03.02	48	1
2009.03.02	69	1
2009.03.02	61	1
2009.03.02	9	1
2009.03.02	17	1
2009.03.02	72	1
2009.03.02	38	1
2009.03.02	12	1
2009.03.02	10	1
2009.03.02	28	1
2009.03.02	17	1
2009.03.02	18	1
2009.03.02	15	1
2009.03.02	54	1
2009.03.02	45	1
2009.03.02	40	1
2009.03.02	2	1
2009.03.02	5	1
2009.03.03	36	1
2009.03.03	3	1
2009.03.03	7	7
2009.03.03	40	1
2009.03.03	24	1
2009.03.03	49	1
2009.03.03	34	1
2009.03.03	48	1
2009.03.03	3	1
2009.03.03	26	1
2009.03.03	18	1
2009.03.03	13	15
2009.03.03	42	1
2009.03.03	7	1
2009.03.03	3	1
2009.03.03	53	1
2009.03.03	14	3
2009.03.03	53	2
2009.03.03	4	3
2009.03.03	50	1
2009.03.03	18	1
2009.03.04	39	1
2009.03.04	15	1
2009.03.04	27	1
2009.03.04	6	8
2009.03.04	14	3
2009.03.04	71	1
2009.03.04	36	16
2009.03.04	72	1
2009.03.04	34	1
2009.03.04	24	1
2009.03.04	28	1
2009.03.05	32	16
2009.03.05	56	1
2009.03.05	50	1
2009.03.05	9	1
2009.03.05	4	1
2009.03.05	70	1
2009.03.05	9	1
2009.03.05	26	3
2009.03.05	48	1
2009.03.05	2	1
2009.03.05	46	1
2009.03.05	32	1
2009.03.05	53	1
2009.03.05	68	1
2009.03.05	27	1
2009.03.05	41	1
2009.03.05	41	1
2009.03.05	15	1
2009.03.05	4	1
2009.03.05	25	20
2009.03.05	71	20
2009.03.05	50	1
2009.03.05	1	1
2009.03.05	27	1
2009.03.05	64	1
2009.03.05	68	1
2009.03.05	9	1
2009.03.05	3	15
2009.03.05	46	1
2009.03.05	50	1
2009.03.05	36	1
2009.03.05	35	1
2009.03.05	32	1
2009.03.05	40	1
2009.03.05	2	16
2009.03.05	3	16
2009.03.05	4	1
2009.03.05	69	1
2009.03.05	31	1
2009.03.05	42	17
2009.03.05	10	1
2009.03.05	34	1
2009.03.05	53	1
2009.03.05	2	1
2009.03.06	59	3
2009.03.06	63	1
2009.03.06	16	11
2009.03.06	65	1
2009.03.06	24	7
2009.03.06	24	1
2009.03.06	35	1
2009.03.07	53	1
2009.03.07	56	1
2009.03.07	69	1
2009.03.07	8	1
2009.03.07	58	1
2009.03.07	58	1
2009.03.07	59	1
2009.03.07	66	1
2009.03.07	7	1
2009.03.07	56	14
2009.03.07	35	1
2009.03.07	9	18
2009.03.07	16	1
2009.03.07	49	6
2009.03.07	50	1
2009.03.07	4	1
2009.03.07	38	1
2009.03.07	39	1
2009.03.07	68	1
2009.03.07	43	3
2009.03.07	65	1
2009.03.08	48	19
2009.03.08	45	1
2009.03.08	17	1
2009.03.08	46	1
2009.03.08	63	14
2009.03.08	18	1
2009.03.08	56	1
2009.03.08	11	17
2009.03.08	17	8
2009.03.08	44	1
2009.03.08	32	1
2009.03.08	48	1
2009.03.08	40	1
2009.03.08	11	1
2009.03.08	65	1
2009.03.08	50	1
2009.03.08	4	1
2009.03.08	22	1
2009.03.08	32	9
2009.03.08	68	1
2009.03.08	72	16
2009.03.08	58	9
2009.03.08	17	1
2009.03.08	1	1
2009.03.08	41	1
2009.03.08	16	1
2009.03.08	9	1
2009.03.08	17	1
2009.03.08	44	1
2009.03.08	64	12
2009.03.08	56	1
2009.03.08	62	1
2009.03.08	35	12
2009.03.08	29	1
2009.03.08	51	1
2009.03.08	30	1
2009.03.08	19	1
2009.03.08	24	7
2009.03.08	60	1
2009.03.08	50	2
2009.03.08	33	1
2009.03.08	14	1
2009.03.09	60	1
2009.03.09	49	1
2009.03.09	48	1
2009.03.09	9	1
2009.03.09	37	1
2009.03.09	46	10
2009.03.09	12	1
2009.03.09	12	1
2009.03.09	66	1
2009.03.09	17	1
2009.03.09	21	18
2009.03.09	10	1
2009.03.09	32	1
2009.03.09	44	1
2009.03.09	52	3
2009.03.09	13	1
2009.03.09	26	1
2009.03.09	66	1
2009.03.09	3	1
2009.03.09	50	1
2009.03.09	19	1
2009.03.09	72	1
2009.03.09	6	8
2009.03.09	16	1
2009.03.09	22	1
2009.03.09	10	1
2009.03.09	35	18
2009.03.09	9	1
2009.03.09	35	17
2009.03.10	8	1
2009.03.10	23	1
2009.03.11	4	1
2009.03.11	48	13
2009.03.11	47	1
2009.03.11	24	1
2009.03.11	53	5
2009.03.11	30	9
2009.03.11	33	1
2009.03.11	41	1
2009.03.11	62	1
2009.03.11	38	1
2009.03.11	64	1
2009.03.11	15	1
2009.03.11	65	15
2009.03.11	17	1
2009.03.11	66	20
2009.03.11	62	1
2009.03.11	15	3
2009.03.11	32	1
2009.03.11	57	1
2009.03.11	52	16
2009.03.11	49	1
2009.03.11	23	1
2009.03.11	47	16
2009.03.11	30	1
2009.03.11	72	8
2009.03.11	44	1
2009.03.11	47	1
2009.03.11	10	1
2009.03.11	49	1
2009.03.11	33	1
2009.03.11	13	1
2009.03.11	54	1
2009.03.11	54	1
2009.03.11	20	12
2009.03.11	59	15
2009.03.11	34	8
2009.03.11	24	1
2009.03.11	22	1
2009.03.11	50	1
2009.03.11	28	1
2009.03.11	72	1
2009.03.12	71	1
2009.03.12	13	1
2009.03.12	18	1
2009.03.12	37	1
2009.03.12	46	1
2009.03.12	24	1
2009.03.12	39	1
2009.03.12	26	1
2009.03.12	25	1
2009.03.12	23	1
2009.03.12	2	15
2009.03.12	2	1
2009.03.12	63	1
2009.03.12	19	19
2009.03.12	44	8
2009.03.12	41	1
2009.03.12	9	1
2009.03.13	40	1
2009.03.13	30	1
2009.03.13	19	1
2009.03.13	42	1
2009.03.13	8	1
2009.03.13	50	1
2009.03.13	2	1
2009.03.13	43	1
2009.03.13	65	1
2009.03.13	43	13
2009.03.13	46	8
2009.03.13	60	1
2009.03.13	3	1
2009.03.13	53	17
2009.03.13	55	1
2009.03.13	46	1
2009.03.13	52	12
2009.03.13	29	12
2009.03.13	48	13
2009.03.13	52	1
2009.03.13	64	1
2009.03.13	67	1
2009.03.13	40	1
2009.03.13	8	1
2009.03.13	24	10
2009.03.13	61	1
2009.03.13	9	1
2009.03.13	19	1
2009.03.13	64	1
2009.03.13	31	1
2009.03.13	69	1
2009.03.13	34	1
2009.03.13	64	1
2009.03.13	19	1
2009.03.13	2	9
2009.03.13	54	1
2009.03.13	7	4
2009.03.13	26	1
2009.03.13	39	1
2009.03.13	63	1
2009.03.13	31	1
2009.03.13	32	1
2009.03.14	58	1
2009.03.14	3	10
2009.03.14	56	1
2009.03.14	69	15
2009.03.14	47	1
2009.03.14	37	1
2009.03.14	49	12
2009.03.14	37	1
2009.03.14	23	1
2009.03.14	24	1
2009.03.14	33	1
2009.03.14	9	1
2009.03.14	41	1
2009.03.14	33	1
2009.03.14	22	10
2009.03.14	12	1
2009.03.14	47	1
2009.03.14	10	1
2009.03.15	11	1
2009.03.15	9	1
2009.03.15	11	1
2009.03.15	36	1
2009.03.15	16	1
2009.03.15	40	1
2009.03.15	70	1
2009.03.15	63	1
2009.03.15	27	1
2009.03.15	36	1
2009.03.15	41	1
2009.03.15	41	13
2009.03.15	37	1
2009.03.15	38	1
2009.03.15	2	7
2009.03.15	46	1
2009.03.15	56	1
2009.03.15	72	1
2009.03.15	47	1
2009.03.15	20	15
2009.03.15	58	1
2009.03.15	17	1
2009.03.15	13	18
2009.03.15	2	1
2009.03.15	48	1
2009.03.15	69	1
2009.03.15	30	1
2009.03.15	58	1
2009.03.15	52	1
2009.03.15	44	1
2009.03.15	2	2
2009.03.15	6	1
2009.03.15	51	20
2009.03.15	3	1
2009.03.15	66	1
2009.03.15	72	1
2009.03.15	47	1
2009.03.15	9	1
2009.03.15	27	10
2009.03.15	20	1
2009.03.15	63	9
2009.03.15	71	19
2009.03.15	24	1
2009.03.15	20	4
2009.03.15	2	1
2009.03.15	3	7
2009.03.15	55	1
2009.03.15	27	1
2009.03.15	18	3
2009.03.16	44	11
2009.03.16	68	1
2009.03.16	57	1
2009.03.16	72	1
2009.03.16	35	1
2009.03.16	48	13
2009.03.16	53	1
2009.03.16	9	1
2009.03.16	18	1
2009.03.16	24	1
2009.03.16	46	1
2009.03.16	71	1
2009.03.16	59	1
2009.03.16	30	20
2009.03.16	45	1
2009.03.16	25	1
2009.03.16	22	1
2009.03.16	55	1
2009.03.16	41	1
2009.03.16	49	1
2009.03.16	70	1
2009.03.16	25	16
2009.03.16	63	1
2009.03.16	21	1
2009.03.16	39	1
2009.03.16	33	1
2009.03.16	40	1
2009.03.16	53	1
2009.03.16	71	1
2009.03.16	58	2
2009.03.16	23	1
2009.03.16	59	1
2009.03.16	61	1
2009.03.16	14	13
2009.03.17	9	12
2009.03.17	27	1
2009.03.17	63	1
2009.03.17	54	1
2009.03.17	56	1
2009.03.17	55	1
2009.03.17	61	1
2009.03.17	28	1
2009.03.17	42	1
2009.03.17	72	1
2009.03.17	26	1
2009.03.17	61	1
2009.03.17	59	1
2009.03.18	67	1
2009.03.18	42	13
2009.03.18	38	1
2009.03.18	21	1
2009.03.19	5	1
2009.03.19	20	7
2009.03.19	34	1
2009.03.19	51	1
2009.03.19	71	1
2009.03.19	33	1
2009.03.19	64	10
2009.03.19	14	1
2009.03.19	38	1
2009.03.19	3	1
2009.03.19	48	1
2009.03.19	38	1
2009.03.19	66	1
2009.03.19	55	1
2009.03.19	36	1
2009.03.19	2	1
2009.03.19	44	1
2009.03.19	61	14
2009.03.19	48	12
2009.03.19	12	1
2009.03.19	59	1
2009.03.20	44	1
2009.03.20	38	1
2009.03.20	70	1
2009.03.20	36	1
2009.03.20	62	12
2009.03.20	69	1
2009.03.20	1	1
2009.03.20	27	1
2009.03.20	3	1
2009.03.20	41	1
2009.03.20	9	1
2009.03.20	39	1
2009.03.20	60	19
2009.03.20	57	1
2009.03.20	8	1
2009.03.20	39	1
2009.03.20	58	1
2009.03.20	64	1
2009.03.20	60	17
2009.03.20	14	6
2009.03.20	40	5
2009.03.20	63	1
2009.03.20	66	19
2009.03.20	32	1
2009.03.20	6	19
2009.03.20	5	3
2009.03.20	32	1
2009.03.20	71	19
2009.03.20	70	1
2009.03.20	35	1
2009.03.20	50	1
2009.03.20	56	1
2009.03.20	5	1
2009.03.20	16	1
2009.03.20	41	12
2009.03.20	35	1
2009.03.20	55	1
2009.03.20	22	1
2009.03.20	55	1
2009.03.20	52	1
2009.03.20	62	1
2009.03.20	22	1
2009.03.20	54	19
2009.03.20	31	1
2009.03.20	29	1
2009.03.20	32	1
2009.03.20	56	5
2009.03.21	45	18
2009.03.21	68	1
2009.03.21	3	16
2009.03.21	63	1
2009.03.21	36	1
2009.03.21	37	1
2009.03.22	58	1
2009.03.22	13	1
2009.03.22	42	1
2009.03.22	9	1
2009.03.22	56	1
2009.03.22	66	1
2009.03.22	71	1
2009.03.22	67	9
2009.03.22	72	1
2009.03.22	9	1
2009.03.22	45	1
2009.03.22	32	1
2009.03.22	41	6
2009.03.22	55	1
2009.03.22	46	1
2009.03.22	48	1
2009.03.22	57	1
2009.03.22	6	1
2009.03.22	48	1
2009.03.22	5	2
2009.03.22	66	6
2009.03.22	17	9
2009.03.22	32	1
2009.03.22	61	1
2009.03.22	18	1
2009.03.22	40	1
2009.03.22	37	1
2009.03.22	36	1
2009.03.22	54	1
2009.03.22	54	1
2009.03.22	11	1
2009.03.22	69	1
2009.03.22	54	1
2009.03.22	44	4
2009.03.22	50	1
2009.03.22	9	1
2009.03.22	9	1
2009.03.22	26	1
2009.03.22	21	9
2009.03.22	14	1
2009.03.22	55	1
2009.03.22	13	1
2009.03.22	2	1
2009.03.22	36	1
2009.03.22	62	1
2009.03.22	28	1
2009.03.22	36	1
2009.03.22	68	1
2009.03.22	6	7
2009.03.22	2	1
2009.03.22	16	1
2009.03.22	51	16
2009.03.22	55	1
2009.03.22	62	1
2009.03.22	35	1
2009.03.22	2	1
2009.03.23	47	1
2009.03.23	38	1
2009.03.23	31	1
2009.03.23	65	1
2009.03.24	57	1
2009.03.24	22	1
2009.03.24	39	1
2009.03.24	51	3
2009.03.24	70	1
2009.03.24	38	6
2009.03.24	33	1
2009.03.24	61	1
2009.03.24	12	1
2009.03.24	36	1
2009.03.24	8	1
2009.03.24	37	1
2009.03.24	72	15
2009.03.24	30	1
2009.03.24	62	1
2009.03.24	30	1
2009.03.24	13	1
2009.03.24	64	1
2009.03.24	52	13
2009.03.24	6	2
2009.03.25	32	17
2009.03.25	70	8
2009.03.25	22	1
2009.03.25	68	6
2009.03.25	4	1
2009.03.25	17	1
2009.03.25	15	1
2009.03.25	72	4
2009.03.25	59	1
2009.03.25	62	1
2009.03.25	67	1
2009.03.25	9	1
2009.03.25	52	1
2009.03.25	34	1
2009.03.25	56	1
2009.03.25	17	1
2009.03.25	19	1
2009.03.25	51	1
2009.03.25	22	1
2009.03.25	50	1
2009.03.25	5	1
2009.03.25	57	1
2009.03.25	43	1
2009.03.25	57	1
2009.03.25	15	12
2009.03.25	10	1
2009.03.25	7	1
2009.03.25	22	1
2009.03.25	48	1
2009.03.25	20	1
2009.03.25	49	11
2009.03.25	15	1
2009.03.25	34	1
2009.03.25	49	3
2009.03.25	72	1
2009.03.25	19	1
2009.03.25	59	1
2009.03.25	66	1
2009.03.25	51	1
2009.03.25	41	1
2009.03.25	7	1
2009.03.25	14	1
2009.03.25	1	1
2009.03.25	71	1
2009.03.25	21	1
2009.03.25	65	1
2009.03.25	47	1
2009.03.25	71	1
2009.03.25	53	1
2009.03.26	27	1
2009.03.26	3	1
2009.03.26	23	1
2009.03.26	54	1
2009.03.26	51	1
2009.03.26	7	1
2009.03.26	38	1
2009.03.26	57	1
2009.03.26	59	1
2009.03.27	7	1
2009.03.27	62	1
2009.03.28	55	12
2009.03.28	44	1
2009.03.28	63	20
2009.03.28	35	19
2009.03.28	9	1
2009.03.28	36	1
2009.03.28	10	20
2009.03.28	7	1
2009.03.28	68	1
2009.03.28	48	19
2009.03.28	47	1
2009.03.28	47	1
2009.03.28	64	1
2009.03.28	52	1
2009.03.28	33	1
2009.03.28	39	1
2009.03.28	52	1
2009.03.28	14	1
2009.03.28	36	1
2009.03.28	37	1
2009.03.28	60	1
2009.03.28	18	1
2009.03.28	70	1
2009.03.28	17	16
2009.03.28	30	4
2009.03.28	65	6
2009.03.29	42	1
2009.03.29	10	1
2009.03.29	18	1
2009.03.29	31	1
2009.03.29	6	1
2009.03.29	46	1
2009.03.29	12	20
2009.03.29	43	1
2009.03.29	17	1
2009.03.29	1	1
2009.03.29	3	1
2009.03.29	39	1
2009.03.29	8	1
2009.03.29	18	1
2009.03.29	65	1
2009.03.29	41	1
2009.03.29	42	1
2009.03.29	53	1
2009.03.29	22	6
2009.03.29	54	5
2009.03.29	8	2
2009.03.29	59	3
2009.03.29	54	1
2009.03.29	9	1
2009.03.29	16	1
2009.03.29	7	1
2009.03.30	55	2
2009.03.30	27	1
2009.03.30	19	1
2009.03.30	21	1
2009.03.30	28	1
2009.03.30	26	1
2009.03.30	15	1
2009.03.30	39	1
2009.03.30	61	1
2009.03.30	32	1
2009.03.30	18	1
2009.03.30	24	1
2009.03.30	23	11
2009.03.30	60	5
2009.03.30	36	1
2009.03.30	69	16
2009.03.30	43	1
2009.03.30	51	16
2009.03.31	8	1
2009.03.31	50	1
2009.03.31	30	1
2009.03.31	26	1
2009.03.31	51	1
2009.03.31	59	1
2009.03.31	41	1
2009.03.31	39	1
2009.03.31	43	1
2009.03.31	4	1
2009.03.31	62	1
2009.03.31	12	1
2009.03.31	18	1
2009.03.31	11	1
2009.03.31	45	1
2009.03.31	25	1
2009.03.31	52	1
2009.03.31	49	1
2009.03.31	10	1
2009.03.31	35	1
2009.03.31	57	1
2009.03.31	48	1
2009.03.31	17	1
2009.03.31	22	1
2009.03.31	49	5
2009.03.31	3	1
2009.03.31	10	1
2009.03.31	55	1
2009.03.31	22	9
2009.03.31	50	1
2009.03.31	13	8
2009.03.31	24	1
2009.03.31	9	1
2009.03.31	36	14
2009.03.31	18	1
2009.03.31	9	11
2009.03.31	47	2
2009.03.31	31	13
2009.03.31	38	1
2009.03.31	12	1
2009.03.31	6	1
2009.03.31	20	1
2009.03.31	41	1
2009.03.31	59	1
2009.03.31	49	1
2009.03.31	33	1
2009.03.31	55	1
2009.03.31	56	1
2009.03.31	69	20
2009.03.31	44	11
2009.03.31	50	1
2009.03.31	38	1
2009.03.31	6	1
2009.03.31	39	1
2009.03.31	65	8
2009.03.31	42	1
2009.03.31	65	1
2009.03.31	54	1
2009.03.31	49	1
2009.03.31	17	12
2009.03.31	2	3
2009.03.31	7	1
2009.03.31	22	1
2009.03.31	49	1
2009.03.31	72	1
2009.03.31	41	1
2009.03.31	48	1
2009.03.31	51	1
2009.03.31	71	1
2009.03.31	69	1
2009.03.31	27	11
2009.03.31	48	8
2009.03.31	70	1
2009.03.31	68	1
2009.04.01	42	19
2009.04.01	3	1
2009.04.01	23	1
2009.04.01	57	1
2009.04.01	26	1
2009.04.01	28	1
2009.04.01	47	18
2009.04.01	53	1
2009.04.01	50	1
2009.04.02	59	1
2009.04.02	70	5
2009.04.02	47	5
2009.04.02	32	1
2009.04.03	51	1
2009.04.03	58	1
2009.04.03	64	1
2009.04.03	13	1
2009.04.03	27	1
2009.04.03	4	8
2009.04.03	54	10
2009.04.03	23	1
2009.04.03	8	1
2009.04.03	7	1
2009.04.03	47	1
2009.04.03	4	1
2009.04.03	10	1
2009.04.03	36	1
2009.04.03	59	1
2009.04.03	39	1
2009.04.03	22	1
2009.04.03	20	1
2009.04.03	67	1
2009.04.03	48	1
2009.04.03	17	1
2009.04.03	51	1
2009.04.03	41	1
2009.04.03	56	1
2009.04.03	31	6
2009.04.03	35	1
2009.04.03	23	12
2009.04.03	55	4
2009.04.03	65	10
2009.04.03	69	1
2009.04.03	15	1
2009.04.03	23	1
2009.04.03	60	1
2009.04.03	42	1
2009.04.03	25	15
2009.04.03	33	1
2009.04.03	17	1
2009.04.03	34	1
2009.04.03	25	1
2009.04.03	13	2
2009.04.03	12	1
2009.04.03	30	1
2009.04.03	66	1
2009.04.03	69	1
2009.04.03	15	1
2009.04.03	66	1
2009.04.03	32	1
2009.04.03	46	1
2009.04.03	69	1
2009.04.03	28	1
2009.04.03	5	17
2009.04.03	70	1
2009.04.03	6	9
2009.04.03	69	1
2009.04.03	61	1
2009.04.03	10	1
2009.04.04	27	1
2009.04.04	50	1
2009.04.04	63	17
2009.04.04	16	1
2009.04.04	59	1
2009.04.04	28	18
2009.04.04	63	1
2009.04.04	18	1
2009.04.04	66	1
2009.04.04	65	1
2009.04.04	26	1
2009.04.04	7	1
2009.04.04	32	1
2009.04.04	46	16
2009.04.04	62	1
2009.04.04	62	1
2009.04.05	69	1
2009.04.05	55	1
2009.04.05	6	1
2009.04.05	65	1
2009.04.05	59	1
2009.04.05	48	1
2009.04.05	68	1
2009.04.05	10	1
2009.04.06	8	1
2009.04.06	68	1
2009.04.06	65	7
2009.04.06	60	1
2009.04.06	8	14
2009.04.06	28	1
2009.04.06	22	16
2009.04.06	5	1
2009.04.06	49	1
2009.04.06	60	1
2009.04.06	51	1
2009.04.06	55	1
2009.04.06	41	1
2009.04.06	26	6
2009.04.06	31	1
2009.04.07	38	1
2009.04.07	33	1
2009.04.07	20	1
2009.04.07	10	1
2009.04.07	55	1
2009.04.07	9	1
2009.04.07	70	1
2009.04.07	65	1
2009.04.07	69	1
2009.04.07	47	12
2009.04.07	25	1
2009.04.07	5	1
2009.04.07	5	1
2009.04.07	32	4
2009.04.07	50	3
2009.04.07	4	1
2009.04.07	45	1
2009.04.07	1	18
2009.04.07	72	1
2009.04.07	64	1
2009.04.07	43	19
2009.04.07	38	1
2009.04.07	51	1
2009.04.07	60	6
2009.04.07	29	1
2009.04.07	52	17
2009.04.07	7	1
2009.04.07	68	18
2009.04.07	67	1
2009.04.08	39	1
2009.04.08	31	1
2009.04.08	71	1
2009.04.08	5	1
2009.04.08	59	1
2009.04.09	28	1
2009.04.09	35	14
2009.04.09	12	1
2009.04.09	4	1
2009.04.10	28	1
2009.04.10	36	1
2009.04.10	46	1
2009.04.10	66	8
2009.04.10	13	1
2009.04.10	37	1
2009.04.10	65	1
2009.04.10	27	1
2009.04.10	16	1
2009.04.10	48	19
2009.04.10	57	1
2009.04.10	41	1
2009.04.10	43	1
2009.04.10	28	9
2009.04.10	18	1
2009.04.10	24	1
2009.04.10	46	1
2009.04.11	1	1
2009.04.11	27	1
2009.04.11	24	1
2009.04.11	70	1
2009.04.11	31	13
2009.04.11	54	1
2009.04.11	18	1
2009.04.11	60	1
2009.04.11	3	1
2009.04.11	36	1
2009.04.11	23	1
2009.04.11	48	1
2009.04.11	19	1
2009.04.11	67	2
2009.04.11	3	1
2009.04.11	40	1
2009.04.11	18	17
2009.04.11	38	1
2009.04.11	40	1
2009.04.11	19	1
2009.04.11	51	1
2009.04.11	15	16
2009.04.11	52	1
2009.04.11	72	1
2009.04.11	64	1
2009.04.11	12	13
2009.04.11	72	1
2009.04.11	13	20
2009.04.11	28	9
2009.04.11	18	1
2009.04.11	5	1
2009.04.11	64	5
2009.04.11	47	8
2009.04.11	49	1
2009.04.11	39	1
2009.04.11	16	12
2009.04.11	27	1
2009.04.11	61	1
2009.04.11	59	1
2009.04.11	3	4
2009.04.11	8	1
2009.04.11	10	1
2009.04.11	41	1
2009.04.11	30	1
2009.04.11	59	1
2009.04.11	23	1
2009.04.11	72	1
2009.04.11	10	1
2009.04.11	1	1
2009.04.11	71	4
2009.04.11	16	1
2009.04.11	65	11
2009.04.11	29	1
2009.04.11	23	12
2009.04.11	8	1
2009.04.11	69	1
2009.04.11	30	1
2009.04.11	21	1
2009.04.11	32	19
2009.04.11	33	17
2009.04.12	45	1
2009.04.12	60	1
2009.04.12	53	1
2009.04.12	68	1
2009.04.12	17	1
2009.04.12	28	1
2009.04.12	53	1
2009.04.12	70	1
2009.04.12	2	1
2009.04.12	45	1
2009.04.12	55	20
2009.04.12	58	1
2009.04.12	20	1
2009.04.12	19	14
2009.04.12	17	1
2009.04.12	33	1
2009.04.12	2	1
2009.04.12	32	1
2009.04.12	11	1
2009.04.12	69	1
2009.04.12	42	1
2009.04.12	33	1
2009.04.13	54	1
2009.04.13	19	1
2009.04.13	14	1
2009.04.13	11	1
2009.04.13	23	1
2009.04.13	30	1
2009.04.13	23	1
2009.04.13	24	6
2009.04.13	65	1
2009.04.13	37	1
2009.04.13	62	15
2009.04.13	32	1
2009.04.13	65	1
2009.04.13	53	1
2009.04.14	69	1
2009.04.14	27	1
2009.04.14	38	1
2009.04.14	53	1
2009.04.14	36	5
2009.04.15	55	1
2009.04.15	48	1
2009.04.15	37	7
2009.04.15	15	1
2009.04.15	59	1
2009.04.15	15	1
2009.04.15	62	1
2009.04.15	25	5
2009.04.15	59	1
2009.04.15	55	1
2009.04.15	24	1
2009.04.15	1	1
2009.04.15	64	1
2009.04.15	16	1
2009.04.15	7	10
2009.04.15	54	1
2009.04.15	58	1
2009.04.15	31	1
2009.04.15	62	1
2009.04.15	68	1
2009.04.15	34	17
2009.04.15	8	1
2009.04.15	60	1
2009.04.15	69	1
2009.04.15	16	1
2009.04.15	66	8
2009.04.15	21	8
2009.04.15	12	1
2009.04.15	17	1
2009.04.15	64	1
2009.04.15	70	1
2009.04.15	41	1
2009.04.15	16	1
2009.04.15	16	1
2009.04.15	10	1
2009.04.15	51	1
2009.04.15	24	12
2009.04.15	13	1
2009.04.15	67	1
2009.04.15	72	1
2009.04.15	29	1
2009.04.15	60	1
2009.04.15	10	1
2009.04.15	9	1
2009.04.15	38	1
2009.04.15	12	1
2009.04.15	52	1
2009.04.15	27	1
2009.04.15	31	1
